date,equity,cash,regime,active_module,n_positions,drawdown,qqq_close
2025-08-22T04:00:00Z,105236.91509729807,70258.01152505544,RISK_ON,momentum,15,0.03379809938757877,569.23
2025-08-25T04:00:00Z,105071.25578421031,70121.07375387044,RISK_ON,momentum,15,0.03532012537333653,567.59
2025-08-26T04:00:00Z,105471.99688958979,71835.64353948951,RISK_ON,momentum,15,0.03168198226749361,569.87
2025-08-27T04:00:00Z,105634.94667698644,71835.64353948951,RISK_ON,momentum,15,0.030201752742104494,570.74
2025-08-28T04:00:00Z,106116.66074190816,74311.9069225727,RISK_OFF,pullback,15,0.02575654450013066,574.31
2025-08-29T04:00:00Z,105646.45457059168,74311.9069225727,RISK_ON,momentum,15,0.030096102714352566,567.67
2025-09-02T04:00:00Z,105368.80164838838,73024.70158463085,RISK_ON,momentum,15,0.03259886609923445,562.91
2025-09-03T04:00:00Z,105566.37093729131,73846.50001700057,RISK_ON,momentum,15,0.030823770907228265,567.34
2025-09-04T04:00:00Z,106086.73877757457,75488.41586612008,RISK_ON,momentum,15,0.026038915327573003,572.47
2025-09-05T04:00:00Z,106438.5182926803,74291.11600149488,RISK_ON,momentum,15,0.02277674801582669,573.3
2025-09-08T04:00:00Z,106953.22384463887,75131.10398409682,RISK_ON,momentum,15,0.018091382441934704,576.1
2025-09-09T04:00:00Z,107054.6033953978,76812.08744634813,RISK_ON,momentum,15,0.0171529229064613,577.73
2025-09-10T04:00:00Z,107062.27189354788,76791.44117449432,RISK_ON,momentum,15,0.017039122080568018,577.92
2025-09-11T04:00:00Z,107345.64692532636,76791.44117449432,RISK_ON,momentum,15,0.014496399971901,581.28
2025-09-12T04:00:00Z,107213.66083473367,74652.44926337348,RISK_ON,momentum,15,0.01566865705083327,583.85
2025-09-15T04:00:00Z,107691.74182606426,75476.5585022884,RISK_ON,momentum,15,0.01131144784744485,588.84
2025-09-16T04:00:00Z,107575.186024539,75476.5585022884,RISK_ON,momentum,15,0.012389080158749946,588.35
2025-09-17T04:00:00Z,107468.09792967585,75476.5585022884,RISK_ON,momentum,15,0.013372219261551221,587.17
2025-09-18T04:00:00Z,108148.45191150729,76087.586099658,RISK_ON,momentum,15,0.007001228110908713,592.47
2025-09-19T04:00:00Z,108387.00009689399,76087.586099658,RISK_ON,momentum,15,0.004936093346756968,596.48
2025-09-22T04:00:00Z,108288.93449149716,76087.586099658,RISK_ON,momentum,15,0.005836400065526263,600.01
2025-09-23T04:00:00Z,107798.69606857405,75131.78709531468,RISK_ON,momentum,15,0.01028645242686346,596.02
2025-09-24T04:00:00Z,107455.16917689881,74976.59356112208,RISK_ON,momentum,15,0.013433086647262806,593.93
2025-09-25T04:00:00Z,107284.22812711647,74976.59356112208,RISK_ON,momentum,15,0.015060264911737427,591.37
2025-09-26T04:00:00Z,107423.94363438114,73354.10535891529,RISK_ON,momentum,15,0.013733259895167542,593.8
2025-09-29T04:00:00Z,107568.7548059037,74205.57712772477,RISK_ON,momentum,15,0.012440298077810249,596.55
2025-09-30T04:00:00Z,107432.51407046341,73930.7313819865,RISK_ON,momentum,15,0.013642187560317261,598.18
2025-10-01T04:00:00Z,108163.4664378642,73143.74299964393,RISK_ON,momentum,15,0.006935868083043602,601.05
2025-10-02T04:00:00Z,108722.01568746468,73994.1630294115,RISK_ON,momentum,15,0.001852614780224893,603.53
2025-10-03T04:00:00Z,108415.4265887481,74817.54280658762,RISK_ON,momentum,15,0.004667552731700364,600.98
2025-10-06T04:00:00Z,108738.97820249933,75299.16375594765,RISK_ON,momentum,14,0.0016403154068470214,605.5
2025-10-07T04:00:00Z,108139.5006027889,72051.63712704704,RISK_ON,momentum,15,0.007178516746385888,602.31
2025-10-08T04:00:00Z,109265.34103305335,72261.21846266242,RISK_ON,momentum,15,0.0,609.21
2025-10-09T04:00:00Z,109262.1307978624,73931.46460000615,RISK_ON,momentum,15,7.605781285242889e-05,608.48
2025-10-10T04:00:00Z,107548.34344037595,73497.03017529979,RISK_OFF,pullback,15,0.015660765267310358,587.35
2025-10-13T04:00:00Z,108712.47678878866,76863.15774003902,RISK_ON,momentum,15,0.005090662284603265,599.82
2025-10-14T04:00:00Z,108085.43624345434,77056.09150417376,RISK_ON,momentum,15,0.010798659274901153,595.82
2025-10-15T04:00:00Z,108476.75755671953,78760.5207133638,RISK_ON,momentum,15,0.0072630609480713,600.03
2025-10-16T04:00:00Z,108141.82070250483,75142.95045830023,RISK_OFF,pullback,15,0.010258089010319821,597.81
2025-10-17T04:00:00Z,108228.79232114012,75142.95045830023,RISK_ON,momentum,15,0.009547919933938968,601.73
2025-10-20T04:00:00Z,108770.26240388854,75142.95045830023,RISK_ON,momentum,15,0.004592675047158875,609.31
2025-10-21T04:00:00Z,108909.57967001133,77384.2996206993,RISK_ON,momentum,15,0.0032971857034771214,609.15
2025-10-22T04:00:00Z,108476.11360923245,77384.2996206993,RISK_ON,momentum,15,0.007284567650483689,603.29
2025-10-23T04:00:00Z,109160.46407454128,78257.02115934675,RISK_ON,momentum,15,0.0010137631684111437,608.36
2025-10-24T04:00:00Z,109437.33530085733,80004.78699767563,RISK_ON,momentum,15,0.0,614.85
2025-10-27T04:00:00Z,110169.16848170484,80843.06233126723,RISK_ON,momentum,15,0.0,625.8
2025-10-28T04:00:00Z,110158.59449849842,80843.06233126723,RISK_ON,momentum,15,0.00016364916232239194,630.62
2025-10-29T04:00:00Z,110495.30793992801,83785.12071163784,RISK_ON,momentum,15,0.0,633.46
2025-10-30T04:00:00Z,110251.66967565163,82503.31453266945,RISK_ON,momentum,15,0.002183240982930487,623.77
2025-10-31T04:00:00Z,110641.80146570127,82503.31453266945,RISK_ON,momentum,15,0.0,626.78
2025-11-03T05:00:00Z,110812.66165214914,82503.31453266945,RISK_ON,momentum,15,0.0,629.78
2025-11-04T05:00:00Z,109908.34844795932,80226.38410195464,RISK_ON,momentum,15,0.008121734816349044,617.0
2025-11-05T05:00:00Z,110277.98241711069,78707.9680948796,RISK_ON,momentum,15,0.0047790167144408984,621.01
2025-11-06T05:00:00Z,109589.31494765876,74374.88960361396,RISK_ON,momentum,15,0.010841279822174513,609.44
2025-11-07T05:00:00Z,109508.5223407387,72728.94508233496,RISK_ON,momentum,15,0.011724377879214445,607.52
2025-11-10T05:00:00Z,110573.20260859668,74464.25682332575,RISK_ON,momentum,15,0.0021452602186281633,620.96
2025-11-11T05:00:00Z,110174.49300714281,72663.6555284632,RISK_ON,momentum,15,0.005715535241256404,619.31
2025-11-12T05:00:00Z,110368.82140176724,72562.6189082661,RISK_ON,momentum,15,0.003946410378604839,618.82
2025-11-13T05:00:00Z,109045.11106297573,70084.59015194836,RISK_OFF,pullback,15,0.015854968961270824,606.19
2025-11-14T05:00:00Z,108886.13705553021,74706.76920987923,RISK_ON,momentum,13,0.017284644043066084,606.64
2025-11-17T05:00:00Z,108102.95377420959,66522.7319069757,RISK_OFF,pullback,15,0.024292577360982136,601.46
2025-11-18T05:00:00Z,107299.45047174777,63838.993457336495,RISK_OFF,pullback,15,0.03149562837592684,594.14
2025-11-19T05:00:00Z,107331.70501650702,63838.993457336495,RISK_OFF,pullback,15,0.03141298641999185,597.69
2025-11-20T05:00:00Z,106253.9768797447,60103.606337912905,RISK_OFF,pullback,15,0.04082675801345102,583.54
2025-11-21T05:00:00Z,106551.34249515401,63382.48353624617,RISK_OFF,pullback,15,0.038425545728734314,587.92
2025-11-24T05:00:00Z,107624.12467685484,69741.68927177129,RISK_ON,momentum,15,0.028716676926113103,602.96
2025-11-25T05:00:00Z,108280.43954486786,76457.4133386293,RISK_ON,momentum,15,0.02279071383282616,606.67
2025-11-26T05:00:00Z,108203.8996788965,77407.02596294513,RISK_ON,momentum,15,0.02347486461506905,612.03
2025-11-28T05:00:00Z,108576.74023477669,79612.94626580732,RISK_ON,momentum,15,0.02015756372636342,617.0
2025-12-01T05:00:00Z,108444.20397739645,79612.94626580732,RISK_ON,momentum,15,0.021373529337175283,614.92
2025-12-02T05:00:00Z,108768.38682947622,80473.5549660764,RISK_ON,momentum,15,0.018440251520326606,619.74
2025-12-03T05:00:00Z,108806.27006586753,80392.44347188433,RISK_ON,momentum,15,0.018047914835737724,621.25
2025-12-04T05:00:00Z,108773.32961278735,80392.44347188433,RISK_ON,momentum,15,0.018403420773010905,620.67
2025-12-05T05:00:00Z,109104.74347713236,79630.31591934769,RISK_ON,momentum,15,0.015360409675848893,623.2
2025-12-08T05:00:00Z,109319.7197470022,79630.31591934769,RISK_ON,momentum,15,0.013472665333438367,622.01
2025-12-09T05:00:00Z,109334.39915674832,79630.31591934769,RISK_ON,momentum,15,0.013340194823956299,622.77
2025-12-10T05:00:00Z,109516.31644150947,79164.21259950558,RISK_ON,momentum,15,0.011643379354863127,625.33
2025-12-11T05:00:00Z,109383.62982052959,80285.30549459659,RISK_ON,momentum,15,0.01288579838458959,623.3
2025-12-12T05:00:00Z,108736.8863046807,78710.15254831131,RISK_ON,momentum,15,0.0186875850177341,611.39
2025-12-15T05:00:00Z,108413.47280017052,76443.25649523886,RISK_ON,momentum,15,0.0216125703236676,608.32
2025-12-16T05:00:00Z,108521.03943071174,76443.25649523886,RISK_ON,momentum,15,0.020680147803244783,609.52
2025-12-17T05:00:00Z,107713.6942170751,70641.08477894464,RISK_OFF,pullback,15,0.027726262886716067,598.22
2025-12-18T05:00:00Z,108456.31301081876,72836.73462619352,RISK_ON,momentum,15,0.021244420615266168,606.89
2025-12-19T05:00:00Z,108944.8316985808,77047.81944490987,RISK_ON,momentum,15,0.016817704995657712,614.8
2025-12-22T05:00:00Z,109233.0294639695,79016.50094411828,RISK_ON,momentum,15,0.014237195574100501,617.75
2025-12-23T05:00:00Z,109219.22290287094,80171.97335150074,RISK_ON,momentum,15,0.014369135227886812,620.64
2025-12-24T05:00:00Z,109287.45751119287,80171.97335150074,RISK_ON,momentum,15,0.013763807476658384,622.46
2025-12-26T05:00:00Z,109284.65727973873,80171.97335150074,RISK_ON,momentum,15,0.013789077435996853,622.42
2025-12-29T05:00:00Z,109062.58122824012,81291.05682382814,RISK_ON,momentum,15,0.01578303592890094,619.41
2025-12-30T05:00:00Z,108908.72964326396,81291.05682382814,RISK_ON,momentum,15,0.017181538467705024,617.97
2025-12-31T05:00:00Z,108632.52703162488,81291.05682382814,RISK_ON,momentum,15,0.019674056989695786,612.86
2026-01-02T05:00:00Z,108216.37821913944,80272.93568237442,RISK_ON,momentum,15,0.023380024658909787,611.68
2026-01-05T05:00:00Z,108858.95821092393,83194.73227134475,RISK_ON,momentum,15,0.017604294408509025,616.53
2026-01-06T05:00:00Z,109305.00022025799,84101.54703509163,RISK_ON,momentum,15,0.013597306363191047,621.95
2026-01-07T05:00:00Z,109424.38124100529,84101.54703509163,RISK_ON,momentum,15,0.012528174943597889,622.55
2026-01-08T05:00:00Z,108890.27144216768,79627.17627516194,RISK_ON,momentum,15,0.017270482319323457,619.01
2026-01-09T05:00:00Z,109292.24843791769,79915.18475223922,RISK_ON,momentum,15,0.01359948479888574,625.17
2026-01-12T05:00:00Z,109272.88528802278,79915.18475223922,RISK_ON,momentum,15,0.013895310708805595,625.69
2026-01-13T05:00:00Z,109051.2636329601,79685.83332069927,RISK_ON,momentum,15,0.015838240585380543,624.76
2026-01-14T05:00:00Z,108412.0232785838,79416.0520207388,RISK_ON,momentum,14,0.021490064582612062,618.09
2026-01-15T05:00:00Z,108864.58082010069,79416.0520207388,RISK_ON,momentum,14,0.017579948022218347,620.32
2026-01-16T05:00:00Z,109005.27112250647,81502.21444683327,RISK_ON,momentum,13,0.016291480161652258,619.8
2026-01-20T05:00:00Z,108236.11995122222,72826.0160910049,RISK_OFF,pullback,15,0.023153695551896974,606.63
2026-01-21T05:00:00Z,108607.65322937944,73733.63181790835,RISK_ON,momentum,15,0.019890325398350457,614.83
2026-01-22T05:00:00Z,108478.05336335344,73733.63181790835,RISK_ON,momentum,15,0.021068064370877094,619.3
2026-01-23T05:00:00Z,108478.19263369968,73542.55932784901,RISK_ON,momentum,15,0.021009735357747538,621.25
2026-01-26T05:00:00Z,108677.99477541061,75781.72427904289,RISK_ON,momentum,15,0.019243518191764453,623.99
2026-01-27T05:00:00Z,109046.166369879,76621.71277997646,RISK_ON,momentum,15,0.015933688683360158,629.64
2026-01-28T05:00:00Z,109036.25946895393,77470.22758820135,RISK_ON,momentum,15,0.016023013909696127,631.73
2026-01-29T05:00:00Z,109673.00897809891,77085.16431459507,RISK_ON,momentum,15,0.01022853134182814,627.95
2026-01-30T05:00:00Z,108251.7239700116,76939.52417859723,RISK_ON,momentum,14,0.022994472611358494,620.4
2026-02-02T05:00:00Z,108594.1977548122,81516.90100312726,RISK_ON,momentum,13,0.019978600870568446,624.66
2026-02-03T05:00:00Z,108177.35583599069,80603.11048190047,RISK_ON,momentum,12,0.023613959985681755,615.07
2026-02-04T05:00:00Z,106804.18255767765,87084.83154575873,RISK_ON,momentum,9,0.03605702981061644,604.32
2026-02-05T05:00:00Z,106786.56399743754,67779.67261738265,CRISIS,pullback,15,0.036101615748165505,595.62
2026-02-06T05:00:00Z,107936.3144957201,75545.77058155225,RISK_ON,momentum,15,0.025828183567563924,608.21
2026-02-09T05:00:00Z,107864.84701843688,76643.45287212875,RISK_ON,momentum,15,0.026591869635715616,612.87
2026-02-10T05:00:00Z,107823.38494221025,78885.0832226664,RISK_ON,momentum,15,0.02695569974747732,610.03
2026-02-11T05:00:00Z,107664.63231405056,77446.26482514986,RISK_ON,momentum,15,0.028363211421206333,611.67
2026-02-12T05:00:00Z,106957.94982230978,74753.22312604953,CRISIS,pullback,15,0.03463623037460123,599.22
2026-02-13T05:00:00Z,107560.51444355502,76373.00741577873,CRISIS,pullback,15,0.029216912812721606,600.5
2026-02-17T05:00:00Z,107279.31342024656,77473.80247410458,CRISIS,pullback,15,0.031875836951154084,599.88
2026-02-18T05:00:00Z,107496.62030861244,77977.1054638741,RISK_ON,momentum,15,0.02986193830095753,604.36
2026-02-19T05:00:00Z,107330.37594412938,75965.44796332704,CRISIS,pullback,15,0.031384977061964504,602.05
2026-02-20T05:00:00Z,107515.08387557567,79287.99549651993,RISK_ON,momentum,15,0.02972811819562488,607.38
2026-02-23T05:00:00Z,106717.51681837342,78431.48981420186,CRISIS,pullback,15,0.036847610895792936,599.99
2026-02-24T05:00:00Z,107399.61003803469,81868.34192020797,RISK_ON,momentum,15,0.03076914921887839,606.44
2026-02-25T05:00:00Z,107709.98551343479,81868.34192020797,RISK_ON,momentum,15,0.027999292612011496,615.23
2026-02-26T05:00:00Z,107510.32169790333,84218.95160614587,RISK_ON,momentum,15,0.02977987300725789,607.8
2026-02-27T05:00:00Z,107349.0884288617,84003.48644027534,RISK_ON,momentum,15,0.031199874505218345,605.86
2026-03-02T05:00:00Z,107182.58676155677,83047.81618777453,RISK_ON,momentum,14,0.03270920255535859,606.66
2026-03-03T05:00:00Z,106345.65771567925,75985.29591317114,CRISIS,pullback,15,0.04014451519533461,600.16
2026-03-04T05:00:00Z,106928.1979569,78194.89688231383,CRISIS,pullback,15,0.03503437084341455,609.31
2026-03-05T05:00:00Z,107003.23809118017,78874.73560265465,CRISIS,pullback,15,0.03431301023955107,607.48
2026-03-06T05:00:00Z,106883.95366749194,79740.70829597332,CRISIS,pullback,15,0.03544577926892677,598.34
2026-03-09T04:00:00Z,107134.22084400398,79740.70829597332,CRISIS,pullback,15,0.03319513089300309,606.33
2026-03-10T04:00:00Z,107188.60138657971,80661.25071175637,CRISIS,pullback,15,0.032696072341111264,606.34
2026-03-11T04:00:00Z,107116.94234095463,79590.39634146809,RISK_OFF,pullback,15,0.03330266966289686,606.26
2026-03-12T04:00:00Z,106663.81468458676,80437.9079317063,RISK_OFF,pullback,15,0.037374717609069276,595.85
2026-03-13T04:00:00Z,106687.6991163465,76214.30952211368,RISK_OFF,pullback,15,0.03714714482781702,592.32
2026-03-16T04:00:00Z,107051.11504091328,78445.62532744485,RISK_OFF,pullback,15,0.03392494148080263,598.97
2026-03-17T04:00:00Z,107256.5191052982,81846.71299398111,RISK_OFF,pullback,15,0.032060759138198475,601.89
2026-03-18T04:00:00Z,107082.9955801961,79700.52799762573,RISK_OFF,pullback,15,0.0336187461011785,593.5
2026-03-19T04:00:00Z,106830.75998035846,79485.48583589746,RISK_OFF,pullback,15,0.03587767169941413,591.62
2026-03-20T04:00:00Z,106356.1757054521,77118.83081401128,RISK_OFF,pullback,15,0.04012247461322642,580.69
2026-03-23T04:00:00Z,106832.81421545382,77781.81561362684,RISK_OFF,pullback,15,0.03579328695158924,587.35
2026-03-24T04:00:00Z,106732.96045621116,78829.3382866764,RISK_OFF,pullback,15,0.03674888526230859,583.34
2026-03-25T04:00:00Z,106825.08660931987,78829.3382866764,RISK_OFF,pullback,15,0.03598483226895697,587.17
2026-03-26T04:00:00Z,106001.31094920049,74195.61297133125,RISK_OFF,pullback,15,0.0432307843707552,573.16
2026-03-27T04:00:00Z,105290.48160864954,72100.89634614465,RISK_OFF,pullback,15,0.04979532815234524,561.96
2026-03-30T04:00:00Z,105308.59144218065,71065.80142960695,RISK_OFF,pullback,15,0.04962231843407144,557.67
2026-03-31T04:00:00Z,106666.54221710408,79948.91392399085,RISK_OFF,pullback,15,0.03733533125964692,576.55
2026-04-01T04:00:00Z,106746.88391145215,79948.91392399085,RISK_OFF,pullback,15,0.03669055214520362,583.67
2026-04-02T04:00:00Z,107040.0266000645,81062.25060140059,RISK_OFF,pullback,15,0.03403510523729891,584.34
2026-04-06T04:00:00Z,107316.62990181024,84439.74702511763,RISK_OFF,pullback,15,0.03151851801919183,587.85
2026-04-07T04:00:00Z,107456.21162132957,86723.15875842352,RISK_OFF,pullback,15,0.030268782315849944,587.94
2026-04-08T04:00:00Z,107987.60933695824,86723.15875842352,RISK_ON,momentum,15,0.025493948733575158,605.42
2026-04-09T04:00:00Z,107592.15545244972,85204.9748022185,RISK_ON,momentum,15,0.02901801623791735,609.52
2026-04-10T04:00:00Z,107607.69926572304,82995.86260922709,RISK_ON,momentum,15,0.02888397843688946,610.4
2026-04-13T04:00:00Z,108045.49039986254,84088.52859838975,RISK_ON,momentum,15,0.024961745808621174,616.71
2026-04-14T04:00:00Z,108460.986492873,83888.05244546957,RISK_ON,momentum,15,0.02116510197086961,627.91
2026-04-15T04:00:00Z,108701.06347192425,81350.29042298486,RISK_ON,momentum,15,0.018960649468945927,636.7
2026-04-16T04:00:00Z,108873.58862525437,82228.36558036166,RISK_ON,momentum,15,0.017490727538586107,639.77
2026-04-17T04:00:00Z,109329.62130226842,78175.8608325446,RISK_ON,momentum,15,0.013301396353215547,648.14
2026-04-20T04:00:00Z,109543.52734267095,78175.8608325446,RISK_ON,momentum,15,0.011452971984935419,646.08
2026-04-21T04:00:00Z,109329.00098696053,77195.74667487617,RISK_ON,momentum,15,0.013338503890895533,643.62
2026-04-22T04:00:00Z,109964.74619341301,78036.73505084992,RISK_ON,momentum,15,0.007644195310360609,654.39
2026-04-23T04:00:00Z,109287.21582755267,78036.73505084992,RISK_ON,momentum,15,0.013765988487714285,650.7
2026-04-24T04:00:00Z,110074.89494834829,80644.47951792981,RISK_ON,momentum,15,0.006634226973869436,663.15
2026-04-27T04:00:00Z,110048.49693745779,79342.20438749404,RISK_ON,momentum,15,0.0068481204589488625,663.5
2026-04-28T04:00:00Z,109472.45304915044,76205.33971483429,RISK_ON,momentum,15,0.012004021391652393,656.83
2026-04-29T04:00:00Z,109556.21479677653,77072.24692765452,RISK_ON,momentum,15,0.011330646350921358,660.84
2026-04-30T04:00:00Z,109479.346600186,75789.5431656822,RISK_ON,momentum,14,0.011865699173966753,667.01
2026-05-01T04:00:00Z,109913.66267403573,72488.73685139148,RISK_ON,momentum,15,0.008083024592619321,673.41
2026-05-04T04:00:00Z,110219.99619293089,73437.88313478153,RISK_ON,momentum,15,0.005339781158726531,672.14
2026-05-05T04:00:00Z,110753.84024241783,74695.34508544719,RISK_ON,momentum,15,0.00045942702633663046,680.86
2026-05-06T04:00:00Z,111673.01480424774,76647.05077134493,RISK_ON,momentum,15,0.0,695.01
2026-05-07T04:00:00Z,112860.8342605057,78454.5200698388,RISK_ON,momentum,15,0.0,694.18
2026-05-08T04:00:00Z,113242.31625390996,82732.5748859601,RISK_ON,momentum,14,0.0,710.45
2026-05-11T04:00:00Z,113313.99290292237,80225.77899292628,RISK_ON,momentum,15,0.0,712.51
2026-05-12T04:00:00Z,113391.78040973701,80225.77899292628,RISK_ON,momentum,15,0.0,706.46
2026-05-13T04:00:00Z,113559.9573930972,81062.40558435832,RISK_ON,momentum,15,0.0,713.92
2026-05-14T04:00:00Z,114271.24168433581,81062.40558435832,RISK_ON,momentum,15,0.0,719.0
2026-05-15T04:00:00Z,114235.09172693561,82832.16909437458,RISK_ON,momentum,15,0.0003008492937367016,708.15
2026-05-18T04:00:00Z,114401.77126056614,83767.22724481154,RISK_ON,momentum,15,0.0,705.1
2026-05-19T04:00:00Z,114097.70529485913,79579.45042906152,RISK_ON,momentum,15,0.002522954579241916,700.76
2026-05-20T04:00:00Z,115024.28153693384,80503.68848458127,RISK_ON,momentum,15,0.0,712.37
2026-05-21T04:00:00Z,115200.69417274074,78100.19695025186,RISK_ON,momentum,15,0.0,713.73
2026-05-22T04:00:00Z,115959.88442355022,78365.05899659845,RISK_ON,momentum,15,0.0,716.75
2026-05-26T04:00:00Z,116727.93524899227,82151.14574182774,RISK_ON,momentum,15,0.0,729.48
2026-05-27T04:00:00Z,116465.20860929525,81297.02837717537,RISK_ON,momentum,15,0.0022305522527377164,728.65
2026-05-28T04:00:00Z,117316.03838759578,82262.21354303305,RISK_ON,momentum,15,0.0,734.79
2026-05-29T04:00:00Z,117538.08143609576,86439.1138702124,RISK_ON,momentum,13,0.0,737.5
2026-06-01T04:00:00Z,117761.67373235783,79173.40650363077,RISK_ON,momentum,15,0.0,741.92
2026-06-02T04:00:00Z,118021.85169550072,85300.74261420096,RISK_ON,momentum,14,0.0,745.34
2026-06-03T04:00:00Z,117416.8904175349,80963.9267415189,RISK_ON,momentum,15,0.004975276893656345,743.39
2026-06-04T04:00:00Z,117080.88786721478,79099.58755701568,RISK_ON,momentum,15,0.007980576017727531,739.8
2026-06-05T04:00:00Z,114907.3336375442,71108.46206530105,RISK_OFF,pullback,15,0.026156767448715864,704.29
2026-06-08T04:00:00Z,115415.76298457311,74639.11232930877,RISK_ON,momentum,15,0.022043547436089064,715.28
2026-06-09T04:00:00Z,114371.10639165231,68924.71754752826,RISK_ON,momentum,15,0.030798772961680494,707.05
2026-06-10T04:00:00Z,113942.68224889801,68569.57292011801,RISK_OFF,pullback,15,0.034558029746749944,692.93
2026-06-11T04:00:00Z,115688.85516401834,72369.68800748224,RISK_ON,momentum,15,0.019786206455950396,716.33
2026-06-12T04:00:00Z,115626.32178470629,74512.65435898298,RISK_ON,momentum,15,0.02033007905333236,720.55
2026-06-15T04:00:00Z,116677.25199028691,78212.20043078222,RISK_ON,momentum,15,0.011412801155495537,743.18
2026-06-16T04:00:00Z,115971.42943987116,79377.94875848357,RISK_ON,momentum,15,0.017414419191278913,729.06
2026-06-17T04:00:00Z,115698.20932657822,79129.29575089109,RISK_ON,momentum,15,0.019682412551049324,721.72
2026-06-18T04:00:00Z,116353.50822111951,77142.10866942318,RISK_ON,momentum,15,0.014144760828819339,739.81
2026-06-22T04:00:00Z,116322.4038451729,84544.3260059702,RISK_ON,momentum,13,0.014387873270642582,737.95
2026-06-23T04:00:00Z,115519.8852532157,77605.78538522481,RISK_OFF,pullback,15,0.021191315765961356,713.65
2026-06-24T04:00:00Z,115168.05166722444,77605.78538522481,RISK_ON,momentum,15,0.024230977880850654,710.62
2026-06-25T04:00:00Z,115603.43966194207,81704.01176452676,RISK_ON,momentum,13,0.020448534795319533,716.38
2026-06-26T04:00:00Z,115980.1831811792,83821.12140503261,RISK_ON,momentum,12,0.017332183991543147,706.52
2026-06-29T04:00:00Z,117368.97317618327,83262.53222079041,RISK_ON,momentum,13,0.005528532567287609,724.08
2026-06-30T04:00:00Z,118372.27929501704,84823.43052867158,RISK_ON,momentum,13,0.0,736.4
2026-07-01T04:00:00Z,117753.98855447993,76871.34332070731,RISK_ON,momentum,15,0.005124380867343734,725.17
2026-07-02T04:00:00Z,116572.61164956505,74088.69046898975,RISK_ON,momentum,15,0.015121673952851498,712.6
2026-07-06T04:00:00Z,117188.67973847117,74088.69046898975,RISK_ON,momentum,15,0.010071485040736948,722.82
2026-07-07T04:00:00Z,116831.20196905214,75060.82008311657,RISK_ON,momentum,15,0.013082988678051855,709.43
2026-07-08T04:00:00Z,116529.07683180971,75082.41011296984,RISK_ON,momentum,15,0.015584045300652837,711.44
2026-07-09T04:00:00Z,117684.71139563549,77021.44555833544,RISK_ON,momentum,15,0.00586495834586881,723.28
2026-07-10T04:00:00Z,116872.4252011413,76680.98478460082,RISK_ON,momentum,15,0.01268656431137809,725.51
2026-07-13T04:00:00Z,116882.79402095829,76680.98478460082,RISK_ON,momentum,15,0.012655394977776435,711.74
2026-07-14T04:00:00Z,117889.85706858036,77687.31138468512,RISK_ON,momentum,15,0.004139917049231838,719.69
2026-07-15T04:00:00Z,117555.50189140873,79541.28247567204,RISK_ON,momentum,15,0.006957149714910476,717.74
2026-07-16T04:00:00Z,117088.66849734208,78463.06987474389,RISK_ON,momentum,15,0.010866020154943114,705.94
2026-07-17T04:00:00Z,116617.3611497801,77602.50390118988,RISK_OFF,pullback,15,0.01478652016396196,695.33
2026-07-20T04:00:00Z,116758.88682052252,77602.50390118988,RISK_ON,momentum,15,0.013702076885908535,696.06
2026-07-21T04:00:00Z,116991.58115624232,81551.49853888976,RISK_ON,momentum,15,0.011703045117190381,708.97
2026-07-22T04:00:00Z,116391.02174199479,82641.75665859129,RISK_ON,momentum,15,0.01674127184627626,705.35
2026-07-23T04:00:00Z,115658.95308164725,78110.12908700213,RISK_OFF,pullback,15,0.022738399014014962,691.96
2026-07-24T04:00:00Z,115487.19970784606,80480.68950415883,RISK_ON,momentum,15,0.02442436084167172,684.23
2026-07-27T04:00:00Z,115765.78944430515,83809.8837109778,RISK_ON,momentum,15,0.022004183915232643,682.12
2026-07-28T04:00:00Z,115566.93250675128,81753.24030432996,RISK_ON,momentum,15,0.02361234324669989,675.49
2026-07-29T04:00:00Z,116008.44594297228,84187.9597735489,RISK_OFF,pullback,15,0.020020692423613914,661.73
2026-07-30T04:00:00Z,115895.54438236526,84187.9597735489,RISK_ON,momentum,15,0.020994993741134046,683.55
2026-07-31T04:00:00Z,115854.08454223293,82092.73452870252,RISK_ON,momentum,15,0.02124536625323508,687.99
2026-08-03T04:00:00Z,116681.83025379613,84886.21482885048,RISK_ON,momentum,15,0.014329376202807888,700.07
2026-08-04T04:00:00Z,117477.82680462037,86809.43306375016,RISK_ON,momentum,15,0.007612709323095161,723.85
2026-08-05T04:00:00Z,117192.43475800965,86809.43306375016,RISK_ON,momentum,15,0.010039765245585495,717.3
2026-08-06T04:00:00Z,116676.83760792547,85034.35095652391,RISK_ON,momentum,15,0.014350983136385144,714.65
2026-08-07T04:00:00Z,117775.07667137639,85020.18654436953,RISK_ON,momentum,15,0.005058374841253758,723.03
2026-08-10T04:00:00Z,118424.6858324577,83939.72528728817,RISK_ON,momentum,15,0.0,720.87
2026-08-11T04:00:00Z,118258.59908755923,81638.99651964365,RISK_ON,momentum,15,0.0014127946442908826,718.45
2026-08-12T04:00:00Z,118038.90542999998,81638.99651964365,RISK_ON,momentum,15,0.003308363106810186,723.7
2026-08-13T04:00:00Z,119041.35180364327,83563.49544218501,RISK_ON,momentum,15,0.0,732.07
2026-08-14T04:00:00Z,118240.23845302787,82531.29853005562,RISK_ON,momentum,15,0.0066948015684349296,731.07
