max_positions,cash_floor_pct,entry_buffer_pct,allow_caution_entries,total_return,annualized_return,sharpe,max_drawdown,win_rate,profit_factor,trades,avg_invested_pct,max_invested_pct,vs_qqq_return
22,0.15,0.12,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
22,0.05,0.12,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
22,0.15,0.0,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
22,0.05,0.06,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
22,0.05,0.0,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
22,0.15,0.06,True,0.09471647162735919,0.04600689980285555,0.576225171236367,0.10300162396930794,0.7405172413793103,1.1500957260218254,1160,0.282940432754267,0.6221989261238093,-0.46084878943874275
20,0.05,0.12,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.05,0.0,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.05,0.06,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.1,0.0,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.15,0.06,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.15,0.12,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.1,0.06,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.15,0.0,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
20,0.1,0.12,True,0.08018349744292208,0.039081622611282674,0.5156026832432206,0.09767134120177248,0.7386363636363636,1.1293770596995758,1056,0.2584182006277205,0.5619698290808168,-0.47538176362317985
22,0.05,0.0,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
22,0.05,0.06,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
22,0.15,0.12,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
22,0.15,0.0,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
22,0.15,0.06,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
22,0.1,0.0,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
22,0.05,0.12,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
22,0.1,0.06,False,0.04659195172382069,0.02289294291500643,0.35061019314616565,0.10609135519439872,0.7352601156069364,1.113915485273676,865,0.21420015955056537,0.641802405165886,-0.5089733093422812
